"image_path","caption"
"Images/2934573544_7ffe92a2c9.jpg","Black and brown dog runs over grass , houses in background ."
"Images/2934573544_7ffe92a2c9.jpg","The black dog is running on the grass ."
"Images/2934801096_230ae78d7e.jpg","A man and a boy standing in front of a sign that says "" HELL "" ."
"Images/2934801096_230ae78d7e.jpg","Two males on a street corner crooswalk with a billboard behind them ."
"Images/2934801096_230ae78d7e.jpg","Two males stand by a board that says HELL ."
"Images/2934801096_230ae78d7e.jpg","Two people stand next to a sign that says "" HELL "" made out of stars ."
"Images/2934801096_230ae78d7e.jpg","Two young men , one smoking , walk past a large sign that uses orange stars to spell "" HELL "" ."
"Images/2934837034_a8ca5b1f50.jpg","A mother sits with three children as they eat ice cream ."
"Images/2934837034_a8ca5b1f50.jpg","A woman and three kids sit on a dolly ."
"Images/2934837034_a8ca5b1f50.jpg","One adult sitting next to three young children eating ice cream on some steps ."
"Images/2934837034_a8ca5b1f50.jpg","The woman sat on the bench while the children ate ice cream ."
"Images/2934837034_a8ca5b1f50.jpg","Three children eat ice cream in a third world store while a woman stares into space ."
"Images/2935649082_1ca60180c6.jpg","A man loses control of his watercraft ."
"Images/2935649082_1ca60180c6.jpg","A man parasails on the water ."
"Images/2935649082_1ca60180c6.jpg","A windsurfer falls off his boat in the ocean ."
"Images/2935649082_1ca60180c6.jpg","The man was sailing in the ocean and fell off his boat ."
"Images/2935649082_1ca60180c6.jpg","The sailboarder is falling in the water ."
"Images/2935703360_4f794f7f09.jpg","A black and white dog is running between yellow poles ."
"Images/2935703360_4f794f7f09.jpg","A black dog running through yellow cones ."
"Images/2935703360_4f794f7f09.jpg","A dog is running in and out of a line of posts on an obstacle course ."
"Images/2935703360_4f794f7f09.jpg","A little dog running between yellow poles ."
"Images/2935703360_4f794f7f09.jpg","Dog in field with yellow posts ."
"Images/2935986346_29df6cf692.jpg","A dog runs through the grass ."
"Images/2935986346_29df6cf692.jpg","A dog with a muzzle in the grass and sunlight ."
"Images/2935986346_29df6cf692.jpg","A grey dog wearing a muzzle runs over grass ."
"Images/2935986346_29df6cf692.jpg","A grey dog with a muzzle running ."
"Images/2935986346_29df6cf692.jpg","The furry black dog is sitting on the grass"
"Images/2936590102_25036069a6.jpg","A Greyhound dog is wearing a red jersey with the number one on it and is mid run ."
"Images/2936590102_25036069a6.jpg","A greyhound with a red shirt and blue muzzle on running a race ."
"Images/2936590102_25036069a6.jpg","A large greyhound dog races wearing a red shirt ."
"Images/2936590102_25036069a6.jpg","A white greyhound dog is wearing a red jacket with the number one printed on it ."
"Images/2936590102_25036069a6.jpg","White greyhound racing as dog number 1 ."
"Images/2937178897_ab3d1a941a.jpg","People ride on the back of a vehicle ."
"Images/2937178897_ab3d1a941a.jpg","Several people are riding on back and sides of a car ."
"Images/2937178897_ab3d1a941a.jpg","Several people crowd on a truck going down the road"
"Images/2937178897_ab3d1a941a.jpg","This vehicle has people hanging on the outside as it is driving down a road ."
"Images/2937178897_ab3d1a941a.jpg","Three boys riding on the back of a truck ."
"Images/2937461473_11bbace28c.jpg","A bunch of children in white are doing a dance routine while another person jumps rope ."
"Images/2937461473_11bbace28c.jpg","A crowd of children in white shirts , black shorts and white hats jumping rope ."
"Images/2937461473_11bbace28c.jpg","A small child jumping rope as other children clap their hands over their heads nearby ."
"Images/2937461473_11bbace28c.jpg","Group of asian children dressed in white shirts and hats performing with a crowd looking on ."
"Images/2937461473_11bbace28c.jpg","Several children are all engaging in excersise"
"Images/2937497894_e3664a9513.jpg","A person is on a ramp on a skateboard ."
"Images/2937497894_e3664a9513.jpg","A person on skies is up in the air over snow ."
"Images/2937497894_e3664a9513.jpg","A person performs a snowboarding trick on a rail as a man crouches down to get a better view ."
"Images/2937497894_e3664a9513.jpg","person on snowboard in the air doing a jump"
"Images/2937497894_e3664a9513.jpg","Someone in white is performing a skateboard trick at night while a kneeling person watches ."
"Images/2937697444_2367ff0e28.jpg","A guy on a waterskiing board is doing a stunt ."
"Images/2937697444_2367ff0e28.jpg","A man on a wakeboard is jumping over the wake and trying to grab the board with one hand ."
"Images/2937697444_2367ff0e28.jpg","A man performs a wakeboarding trick"
"Images/2937697444_2367ff0e28.jpg","a waterskier flying slighty in the air over a wave"
"Images/2937697444_2367ff0e28.jpg","A waterskier flies into the air ."
"Images/2937942758_712be5c610.jpg","A person is standing near a row of identical red and white bicycles ."
"Images/2937942758_712be5c610.jpg","A woman is standing outside near many bicycles ."
"Images/2937942758_712be5c610.jpg","A woman standing near a bike rack ."
"Images/2937942758_712be5c610.jpg","A woman stands near a row of identical red bicycles ."
"Images/2937942758_712be5c610.jpg","There is a row of red and white bikes all in a bike rack ."
"Images/2938120171_970564e3d8.jpg","A large dog sniffing a smaller dog outside ."
"Images/2938120171_970564e3d8.jpg","Two blond dogs are standing together on a patio ."
"Images/2938120171_970564e3d8.jpg","Two dogs are standing together on a patio ."
"Images/2938120171_970564e3d8.jpg","Two golden dogs are standing on a wooden patio ."
"Images/2938120171_970564e3d8.jpg","Two golden dogs on a wood deck ."
"Images/2938316391_97382d14aa.jpg","A girl in a hoodie and bikini bottom is standing on the beach with a camera ."
"Images/2938316391_97382d14aa.jpg","A woman in a striped hoodie holds a camera on a beach"
"Images/2938316391_97382d14aa.jpg","A woman stands on a beach with a camera"
"Images/2938316391_97382d14aa.jpg","A woman takes pictures at the beach ."
"Images/2938316391_97382d14aa.jpg","A woman with a hooded sweatshirt and bikini bottoms holding a camera at beach side ."
"Images/2938747424_64e64784f0.jpg","A pale colored dog runs through a body of water ."
"Images/2938747424_64e64784f0.jpg","A white dog is running through the water at a beach"
"Images/2938747424_64e64784f0.jpg","A white dog is running through the water onto the shore ."
"Images/2938747424_64e64784f0.jpg","The white dog runs through the ocean ."
"Images/2938747424_64e64784f0.jpg","White medium sized dog is running through the ocean ."
"Images/293879742_5fe0ffd894.jpg","A brown dog is jumping over a fence and another dog is chasing it ."
"Images/293879742_5fe0ffd894.jpg","A brown dog jumps over a wire fence and another dog follows him ."
"Images/293879742_5fe0ffd894.jpg","A dog jumping off a fence and another dog on the grass in the background ."
"Images/293879742_5fe0ffd894.jpg","A dog jumping over a gate followed by another dog ."
"Images/293879742_5fe0ffd894.jpg","A small tan dog is jumping over a chain linked fence ."
"Images/293881927_ac62900fd4.jpg","a dog jumps over a fence , while two other dogs watch ."
"Images/293881927_ac62900fd4.jpg","One dog , apparently standing on the edge of a fence , confronts three others in a backyard setting ."
"Images/293881927_ac62900fd4.jpg","The dog is on the fence"
"Images/293881927_ac62900fd4.jpg","Three dogs are in a fenced yard and one is jumping off the fence ."
"Images/293881927_ac62900fd4.jpg","Two pitbulls fighting , one standing on top of a fence ."
"Images/2938875913_0ed920a6be.jpg","A man in a red uniform jumps towards a soccer ball ."
"Images/2938875913_0ed920a6be.jpg","A soccer participant is trying to hit a ball while an opposing team member runs behind him ."
"Images/2938875913_0ed920a6be.jpg","A soccer player hitting the ball with his head"
"Images/2938875913_0ed920a6be.jpg","Soccer player in red dives toward ball , blocking player in blue ."
"Images/2938875913_0ed920a6be.jpg","Two soccer players coliding as one tries to get the ball in front of the other player ."
"Images/2939007933_8a6ef2d073.jpg","A cyclist is laying on his motorbike while in the air ."
"Images/2939007933_8a6ef2d073.jpg","A guy on a motorcycle lays back with his feet up over the handlebars , high in the grey sky ."
"Images/2939007933_8a6ef2d073.jpg","A motorcyclist is performing a trick in midair ."
"Images/2939007933_8a6ef2d073.jpg","A motorcyclist doing a trick while in the air ."
"Images/2939007933_8a6ef2d073.jpg","A person is laying down on his dirt bike while in the air ."
"Images/2939464283_fc1a834976.jpg","a football player catching the football ."
"Images/2939464283_fc1a834976.jpg","a football player in a brown jersey jumping up to catch a football"
"Images/2939464283_fc1a834976.jpg","A football player jumps up to catch the ball while others run towards him ."
"Images/2939464283_fc1a834976.jpg","Football players playing football ."
"Images/2939464283_fc1a834976.jpg","The football player jumps into the air to catch a football ."
"Images/2939475047_84585ea45c.jpg","a football running back getting tackled"
"Images/2939475047_84585ea45c.jpg","Football player tackles a player who has the ball , as a third player watches ."
"Images/2939475047_84585ea45c.jpg","One football player attempts to get the ball from another football player who is running ."
"Images/2939475047_84585ea45c.jpg","The American footballer in brown is tackling the player in whit who is running with the ball ."
"Images/2939475047_84585ea45c.jpg","This is a football game in progress ."
"Images/294098577_c10f32bcfa.jpg","A man in a light blue sweatshirt walks down a dirt path ."
"Images/294098577_c10f32bcfa.jpg","A man is walking down a dirt road with a shop on his right ."
"Images/294098577_c10f32bcfa.jpg","A man on a dirt road in a small town"
"Images/294098577_c10f32bcfa.jpg","A man walks down an empty street next to a market ."
"Images/294098577_c10f32bcfa.jpg","Man walking down a dirt road with stores on the side ."
"Images/2942094037_f6b36fd3db.jpg","A child bouncing in a play and bounce ."
"Images/2942094037_f6b36fd3db.jpg","A little girl is bouncing on a colorful inflatable gym ."
"Images/2942094037_f6b36fd3db.jpg","A little girl with her hair flying up in the air on an air-filled toy ."
"Images/2942094037_f6b36fd3db.jpg","little girl at play gym with hair flying in air"
"Images/2942094037_f6b36fd3db.jpg","The little girl in white is bouncing on a multicolored inflatable ."
"Images/2942133798_e57c862a90.jpg","A brown and white dog is running with a yellow Frisbee ."
"Images/2942133798_e57c862a90.jpg","One brown and white dog with a green Frisbee in mouth and one brown and white dog by the fence ."
"Images/2942133798_e57c862a90.jpg","One dog is sniffing the ground by the wooden fence whist another dog is carrying a Frisbee in its mouth ."
"Images/2942133798_e57c862a90.jpg","There is a dog carrying a Frisbee ."
"Images/2942133798_e57c862a90.jpg","Two dogs , one with a Frisbee ."
"Images/2942798367_022df04b49.jpg","Two children are on a fairground ride ."
"Images/2942798367_022df04b49.jpg","two girls on a carnival ride"
"Images/2942798367_022df04b49.jpg","Two girls on an amusement park ride ."
"Images/2942798367_022df04b49.jpg","Two girls on an amusement park ride smiling and laughing ."
"Images/2942798367_022df04b49.jpg","Two girls riding on an amusement part ride ."
"Images/2943023421_e297f05e11.jpg","A black Mitsubishi is driving through a muddy puddle and spraying water ."
"Images/2943023421_e297f05e11.jpg","A blue car splashes mud on a dirt road while driving through a puddle ."
"Images/2943023421_e297f05e11.jpg","A blueish green car on a dirt road splashing water on the left ."
"Images/2943023421_e297f05e11.jpg","A dark blue car going through a muddy road and sprinkling some to the side ."
"Images/2943023421_e297f05e11.jpg","There is a blue car on a road in the roads splashing through a puddle ."
"Images/2943079526_e9033a6556.jpg","A business man is reading on a subway"
"Images/2943079526_e9033a6556.jpg","A man on the subway holds his bags and looks at a book ."
"Images/2943079526_e9033a6556.jpg","A man reads a book on the subway ."
"Images/2943079526_e9033a6556.jpg","A man wearing sunglasses is standing on a metro train reading a book ."
"Images/2943079526_e9033a6556.jpg","Man dressed in black suit and tie reads a book while waiting on the subway ."
"Images/2943334864_6bab479a3e.jpg","a dirt biker stands in the sunset ."
"Images/2943334864_6bab479a3e.jpg","A man on a motorcycle is silhouetted by the sunset ."
"Images/2943334864_6bab479a3e.jpg","a man sitting on a motorcycle with a sunset directly behind him"
"Images/2943334864_6bab479a3e.jpg","The man is on a bike and sitting in front of the sunset ."
"Images/2943334864_6bab479a3e.jpg","The man sat on the dirt bike as the sun sets in the distance ."
"Images/2944025729_5aecda30ee.jpg","A BMX biker flies in the air off of a ramp ."
"Images/2944025729_5aecda30ee.jpg","A bmx rider rides up a jump and into the air ."
"Images/2944025729_5aecda30ee.jpg","A boy on a bike descends a half pipe ."
"Images/2944025729_5aecda30ee.jpg","A man is riding his bicycle up in the air off of a ramp ."
"Images/2944025729_5aecda30ee.jpg","Bicycle rider airborne on a ramp ."
"Images/2944193661_7b255af9cc.jpg","A man asleep on a yellow striped bench with his feet on a baggage cart ."
"Images/2944193661_7b255af9cc.jpg","A man in a sweatshirt and blue jeans is taking a nap on a bench ."
"Images/2944193661_7b255af9cc.jpg","A man in jeans resting on a striped bench with his feet on a luggage cart"
"Images/2944193661_7b255af9cc.jpg","A man is asleep on a bench in the subway ."
"Images/2944193661_7b255af9cc.jpg","A man sleeping on a bench in a subway station ."
"Images/2944836001_b38b516286.jpg","A black dog leaps for a ball held by a man ."
"Images/2944836001_b38b516286.jpg","A man is playing with a black and white dog ."
"Images/2944836001_b38b516286.jpg","A man wearing glasses and his black and white dog wearing a black collar are playing with a tennis ball ."
"Images/2944836001_b38b516286.jpg","Man holding a ball while a dog jumps up for it"
"Images/2944836001_b38b516286.jpg","Man with dog who is jumping to catch tennis ball ."
"Images/2944952557_8484f0da8f.jpg","A girl in a blue and white uniform tags someone in a black and red uniform ."
"Images/2944952557_8484f0da8f.jpg","A girl is catching a baseball before an opponent touches base ."
"Images/2944952557_8484f0da8f.jpg","A woman in blue has a yellow ball in her mitt ."
"Images/2944952557_8484f0da8f.jpg","Girl in blue tries to get a base runner number 11 out during softball game ."
"Images/2944952557_8484f0da8f.jpg","Two people playing ball on a field ."
"Images/2945036454_280fa5b29f.jpg","A dog is jumping in the air trying to catch a red Frisbee ."
"Images/2945036454_280fa5b29f.jpg","A dog jumps to catch an orange Frisbee ."
"Images/2945036454_280fa5b29f.jpg","A yellow dog chases a red Frisbee next to a black pot ."
"Images/2945036454_280fa5b29f.jpg","Grayish dog is playing Frisbee in the yard ."
"Images/2945036454_280fa5b29f.jpg","The yellow dog is trying to catch a red Frisbee ."
"Images/294549892_babb130543.jpg","2 People with white hats looking over the mountain"
"Images/294549892_babb130543.jpg","A group of people sit at the top of a cliff and look over the side ."
"Images/294549892_babb130543.jpg","Three hikers are sitting on a mountainside looking at the view , one using a pair of binoculars ."
"Images/294549892_babb130543.jpg","Three men sitting on a hill looking at the mountains and sky ."
"Images/294549892_babb130543.jpg","Three people sit and look at mountains ."
"Images/2946016853_ceca4f5a07.jpg","A dog rounds a corner with his tail up , after exiting a yellow and orange tube ."
"Images/2946016853_ceca4f5a07.jpg","a husky dog running through a yellow tunnel at an obstacle course ."
"Images/2946016853_ceca4f5a07.jpg","A large white and grey dog runs through a yellow tunnel in an obstacle course ."
"Images/2946016853_ceca4f5a07.jpg","A white and black dog is running out of a yellow and orange tube ."
"Images/2946016853_ceca4f5a07.jpg","A white and black dog rushes out of an orange tunnel ."
"Images/2947172114_b591f84163.jpg","A group of little boys play football in uniforms ."
"Images/2947172114_b591f84163.jpg","Children in uniforms , pads and halmets play football"
"Images/2947172114_b591f84163.jpg","Four children , in uniforms of two different teams , are playing football ."
"Images/2947172114_b591f84163.jpg","Four young boys dressed in uniform play football ."
"Images/2947172114_b591f84163.jpg","Two boys ' football teams compete on the field ."
"Images/2947274789_a1a35b33c3.jpg","a man in a green shirt and cap puts his hands on a table as he stands next to man wearing headphones around his neck ."
"Images/2947274789_a1a35b33c3.jpg","A man wearing a white shirt is sitting next to a man wearing a green shirt ."
"Images/2947274789_a1a35b33c3.jpg","One man has his hands outstretched while another has headphones around his neck ."
"Images/2947274789_a1a35b33c3.jpg","There is a guy with headphones around his neck next to a guy in a hat looking off screen ."
"Images/2947274789_a1a35b33c3.jpg","Two men are sitting indoors , one of them has headphones ."
"Images/2949337912_beba55698b.jpg","A man surfing on a big green wave ."
"Images/2949337912_beba55698b.jpg","A person is surfing a big wave ."
"Images/2949337912_beba55698b.jpg","A surfer is riding on a breaking wave ."
"Images/2949337912_beba55698b.jpg","A surfer rides a green wave ."
"Images/2949337912_beba55698b.jpg","A surfer rides out the green and white waves ."
"Images/2949353587_64c54e9589.jpg","A brown dog is chewing on a white rug whilst standing on a red carpet next to a checkered floor ."
"Images/2949353587_64c54e9589.jpg","A brown dog is playing with a white fluffy stuffed animal ."
"Images/2949353587_64c54e9589.jpg","A brown dog with a white covering in its mouth"
"Images/2949353587_64c54e9589.jpg","A dark brown dog chews on something white and fluffy ."
"Images/2949353587_64c54e9589.jpg","A dog tugs on a piece of fabric ."
"Images/2949497756_be8e58e6bd.jpg","Three brown dogs on the patchy grass ."
"Images/2949497756_be8e58e6bd.jpg","Three tan dogs are outside , one licks the other 's nose ."
"Images/2949497756_be8e58e6bd.jpg","Two dogs are nose to nose while a third dog stands next to them ."
"Images/2949497756_be8e58e6bd.jpg","Two dogs touching noses near another dog ."
"Images/2949497756_be8e58e6bd.jpg","Two tan dogs smell each others faces ."
"Images/2949762776_52ece64d28.jpg","A football game is played ."
"Images/2949762776_52ece64d28.jpg","Two football teams play a game ."
"Images/2949762776_52ece64d28.jpg","Two football teams playing a game"
"Images/2949762776_52ece64d28.jpg","Two football teams play on the field ."
"Images/2949762776_52ece64d28.jpg","Two teams of football players about to start a game ."
"Images/2949880800_ca9a1bb7e6.jpg","two children in swimsuits stand talking in a lake in the woods ."
"Images/2949880800_ca9a1bb7e6.jpg","Two girls in bathing suits are standing in the water facing each other ."
"Images/2949880800_ca9a1bb7e6.jpg","Two girls play in the beach ."
"Images/2949880800_ca9a1bb7e6.jpg","Two girls wearing bikins are standing in the lake ,"
"Images/2949880800_ca9a1bb7e6.jpg","Two young girls in a lake talking to each other ."
"Images/2949982320_c704b31626.jpg","A BMX biker performing a wall-ride on a ramp ."
"Images/2949982320_c704b31626.jpg","a bmx rider rides the ramp ."
"Images/2949982320_c704b31626.jpg","A man is doing tricks with a bicycle at a skate park ."
"Images/2949982320_c704b31626.jpg","A young man does tricks with his bike on a course ."
"Images/2949982320_c704b31626.jpg","Man on bicycle is doing tricks in an old building ."
"Images/2950393735_9969c4ec59.jpg","A bald person in green clothing stands in front of a brick wall ."
"Images/2950393735_9969c4ec59.jpg","An bald elderly adult ."
"Images/2950393735_9969c4ec59.jpg","An elderly person with a brick wall int he background ."
"Images/2950393735_9969c4ec59.jpg","An older person wearing green is holding a burlap sack ."
"Images/2950393735_9969c4ec59.jpg","An old , wrinkley person in green in smiling ."
"Images/2950905787_f2017d3e49.jpg","A man is climbing the mountain ."
"Images/2950905787_f2017d3e49.jpg","A mountain climber is seen on the side of a tall mountain ."
"Images/2950905787_f2017d3e49.jpg","A solitary climber on snowy , high mountains ."
"Images/2950905787_f2017d3e49.jpg","Snow covered mountains with a person walking up in the background ."
"Images/2950905787_f2017d3e49.jpg","The mountaintop is filled with snow ."
"Images/2951092164_4940b9a517.jpg","A boy and girl in swimwear and arm floaters"
"Images/2951092164_4940b9a517.jpg","a little boy and a little girl wearing water wings are running on a path beside a black fence ,"
"Images/2951092164_4940b9a517.jpg","A little boy and girl in their swimsuits wearing arm floats ."
"Images/2951092164_4940b9a517.jpg","The boy and girl are playing with arm floats on ."
"Images/2951092164_4940b9a517.jpg","Young boy and girl running with water wings on"
"Images/2951750234_a4741f708b.jpg","A jockey on a black horse jumps over a hurdle ."
"Images/2951750234_a4741f708b.jpg","An equestrian and a horse are jumping over an obstacle ."
"Images/2951750234_a4741f708b.jpg","A person wearing a navy jacket and black hat jumping over a small partition on a horse ."
"Images/2951750234_a4741f708b.jpg","A show jumper is making a brown horse jump over a white fence ."
"Images/2951750234_a4741f708b.jpg","A woman on a horse jumps an obstacle ."
"Images/2952141476_fc9a48a60a.jpg","A man floating in the ocean ."
"Images/2952141476_fc9a48a60a.jpg","A man has jumped from a surfboard up into the air ."
"Images/2952141476_fc9a48a60a.jpg","A person above their surfboard on the water ."
"Images/2952141476_fc9a48a60a.jpg","A person is out in the water at the beach while the sun sets ."
"Images/2952141476_fc9a48a60a.jpg","The surfer lost his board and is about to fall into the sea ."
"Images/2952320230_26601173be.jpg","A female tennis player swings for the ball ."
"Images/2952320230_26601173be.jpg","A woman intensely playing tennis in an all-white outfit ."
"Images/2952320230_26601173be.jpg","A woman swinging a tennis racket on the court ."
"Images/2952320230_26601173be.jpg","The tennis player dressed in white swings the racket ."
"Images/2952320230_26601173be.jpg","The woman is dressed in all white swinging a tennis racket ."
"Images/295258727_eaf75e0887.jpg","two black dogs running down either side of a paved pathway"
"Images/295258727_eaf75e0887.jpg","Two distant black dogs running across grass at camera , alongside a path ."
"Images/295258727_eaf75e0887.jpg","Two dogs bound across the grass next to a road ."
"Images/295258727_eaf75e0887.jpg","Two dogs running in the grass along a pathway that leads to a building ."
"Images/295258727_eaf75e0887.jpg","Two dogs run on either side of a road opposite from one another ."
"Images/2953861572_d654d9b6f2.jpg","a black dog with a blue tag running on a beach"
"Images/2953861572_d654d9b6f2.jpg","A brown dog runs down the sandy beach ."
"Images/2953861572_d654d9b6f2.jpg","A brown dog runs in the sand ."
"Images/2953861572_d654d9b6f2.jpg","Black dog running across sand ."
"Images/2953861572_d654d9b6f2.jpg","The brown dog is running across the sand ."
"Images/295433203_8185c13e08.jpg","A huge brown dog is about to attack a medium sized fluffy dog ."
"Images/295433203_8185c13e08.jpg","A very large brown dog is playing with a smaller curly haired dog ."
"Images/295433203_8185c13e08.jpg","Dogs playing on the dirt path ."
"Images/295433203_8185c13e08.jpg","Two dogs chase one another on a gravel road ."
"Images/295433203_8185c13e08.jpg","Two wet dogs ."
"Images/2954525375_9d5ca97341.jpg","A boy is walking on a floor covered in graffiti ."
"Images/2954525375_9d5ca97341.jpg","A male walks on the graffiti wall ."
"Images/2954525375_9d5ca97341.jpg","A man dances on a colorful wall ."
"Images/2954525375_9d5ca97341.jpg","a man in a white t-shirt and cap is skating along a graffiti covered wall ."
"Images/2954525375_9d5ca97341.jpg","A man wearing a hat is dancing around an area filled with light and graffiti ."
"Images/2955099064_1815b00825.jpg","A group of men struggle to catch the ball in the air ."
"Images/2955099064_1815b00825.jpg","Three men react as a football flies overhead ."
"Images/2955099064_1815b00825.jpg","three men with football in air"
"Images/2955099064_1815b00825.jpg","Three men wrestle for a soccer ball ."
"Images/2955099064_1815b00825.jpg","Three rugby players grab for the ball ."
"Images/2955673642_4279b32097.jpg","A car with white smoke trailing behind it on a black topped surface ."
"Images/2955673642_4279b32097.jpg","A silver car being driven in a parking lot , while crowds watch ."
"Images/2955673642_4279b32097.jpg","A white sports car drives in a paved lot ."
"Images/2955673642_4279b32097.jpg","This white car is driving on a course with orange cones ."
"Images/2955673642_4279b32097.jpg","White car driving in an empty parking lot"
"Images/2956413620_d59de03a06.jpg","A black car on the street behind wire mesh ."
"Images/2956413620_d59de03a06.jpg","A drag racer speeds down a city street in a black race car ."
"Images/2956413620_d59de03a06.jpg","A man wearing a helmet driving a black race car down the street"
"Images/2956413620_d59de03a06.jpg","A person wearing a white helmet races in a black race car ."
"Images/2956413620_d59de03a06.jpg","Someone drives a fast car past old buildings ."
"Images/2956895529_ec6275060e.jpg","A bicycle gets airborne ."
"Images/2956895529_ec6275060e.jpg","a bicyclist jumping a trick on a bike"
"Images/2956895529_ec6275060e.jpg","A guy is sitting on his bike with one wheel in the air ."
"Images/2956895529_ec6275060e.jpg","This person is doing a stunt on a bicycle , with one wheel on a ledge and one in the air ."
"Images/2956895529_ec6275060e.jpg","Young man performing bicycle trick on loading dock near dumpsters ."
"Images/295729735_8360f2e64c.jpg","A boy and woman sitting on a passenger train"
"Images/295729735_8360f2e64c.jpg","A woman and a boy sitting on a bus ."
"Images/295729735_8360f2e64c.jpg","People sitting on seats by orange pole"
"Images/295729735_8360f2e64c.jpg","Two people in a subway train separated by a seat"
"Images/295729735_8360f2e64c.jpg","Two people ride the train ."
"Images/2959581023_54402c8d88.jpg","a man dives headfirst into the water ."
"Images/2959581023_54402c8d88.jpg","A man in a green swimsuit entering the water headfirst after jumping off a rock ."
"Images/2959581023_54402c8d88.jpg","A man jumps off some rocks into the water ."
"Images/2959581023_54402c8d88.jpg","A person falls into the water near some rocks ."
"Images/2959581023_54402c8d88.jpg","A person is diving into blue water on a rocky shore ."
"Images/2959941749_fa99097463.jpg","A group of hockey players slide along the ice during a game ."
"Images/2959941749_fa99097463.jpg","A group of men playing hockey ."
"Images/2959941749_fa99097463.jpg","A hockey game is being played ."
"Images/2959941749_fa99097463.jpg","A hockey goalie lays on the ice and other players skate past him ."
"Images/2959941749_fa99097463.jpg","two hockey player teams playing a game on the ice"
"Images/2960033435_c20cc7399a.jpg","A blond woman is throwing a stick for her orange dog , who is leaping to get it ."
"Images/2960033435_c20cc7399a.jpg","A dog jumps in the air with a lady standing near ."
"Images/2960033435_c20cc7399a.jpg","A woman is holding a stick in the air , while a dog jumps up ."
"Images/2960033435_c20cc7399a.jpg","A woman prepares to throw a stick to a leaping dog ."
"Images/2960033435_c20cc7399a.jpg","A woman with a stick is playing with a dog in a red collar ."
"Images/2960422620_81889a3764.jpg","A boy running in a park filled with pigeons , watched by his father in the background ."
"Images/2960422620_81889a3764.jpg","A child runs among pigeons , while a man carrying bags watches ."
"Images/2960422620_81889a3764.jpg","A little boy in blue runs through a flock of pigeons standing on the ground ."
"Images/2960422620_81889a3764.jpg","A man and a boy standing around a bunch of pigeons ."
"Images/2960422620_81889a3764.jpg","Small child running through a flock of pigeons ."
"Images/2960759328_2d31e4af9b.jpg","Men on horses in the rodeo try to rope in a bull ."
"Images/2960759328_2d31e4af9b.jpg","There is a cowboy in a rodeo trying to lasso a calf ."
"Images/2960759328_2d31e4af9b.jpg","Two cowboys on horses chase a young cow with lassos ' ."
"Images/2960759328_2d31e4af9b.jpg","Two cowboys riding horses attempt to rope a small cow ."
"Images/2960759328_2d31e4af9b.jpg","Two men on horses are trying to lasso a bull ."
"Images/2962977152_9d6958fdd5.jpg","A man in a white shirt and blue shorts and a man in a red shirt and white shorts playing soccer ."
"Images/2962977152_9d6958fdd5.jpg","Two men fighting for control of a soccer ball as fans watch"
"Images/2962977152_9d6958fdd5.jpg","Two players hustle during a soccer game ."
"Images/2962977152_9d6958fdd5.jpg","Two soccer players fighting for the ball ."
"Images/2962977152_9d6958fdd5.jpg","Two soccer players rush to kick the ball ."
"Images/2963573792_dd51b5fbfb.jpg","A little girl slides down a green slide with her arms up at a playground ."
"Images/2963573792_dd51b5fbfb.jpg","A little girl sliding down a slide at a playground ."
"Images/2963573792_dd51b5fbfb.jpg","A young girl is sliding down a slide at a playground ."
"Images/2963573792_dd51b5fbfb.jpg","A young girl slides down a green plastic slide on a playground ."
"Images/2963573792_dd51b5fbfb.jpg","The girl is sliding down a green slide ."
"Images/2965604928_435dc93bf7.jpg","A dog runs through a field ."
"Images/2965604928_435dc93bf7.jpg","A gray dog is walking through a grassy field ."
"Images/2965604928_435dc93bf7.jpg","A grey dog runs in a grassy field ."
"Images/2965604928_435dc93bf7.jpg","A greyhound is active in a grassy field ."
"Images/2965604928_435dc93bf7.jpg","The skinny dog with the long tail is traveling through the field ."
"Images/2966190737_ceb6eb4b53.jpg","A group of men play croquet ."
"Images/2966190737_ceb6eb4b53.jpg","These people are in uniform at a lacrosse type game ."
"Images/2966190737_ceb6eb4b53.jpg","Three men in white wait to swing at a ball ."
"Images/2966190737_ceb6eb4b53.jpg","Two men dressed in white hit a ball while a third man walks up ."
"Images/2966190737_ceb6eb4b53.jpg","Two men in white are playing a game while a man behind them walks towards them ."
"Images/2966552760_e65b22cd26.jpg","A child in a red shirt is sitting against a wall with a map while eating ."
"Images/2966552760_e65b22cd26.jpg","A little girl eats an apple and sits in front of a map of the world ."
"Images/2966552760_e65b22cd26.jpg","A smiling child sits against a wall on a blanket and eats a snack ."
"Images/2966552760_e65b22cd26.jpg","A young child sits on the floor and leans against a map to eat ."
"Images/2966552760_e65b22cd26.jpg","little girl sitting down eating ice cream"
"Images/2967549094_d32422eb01.jpg","a man inside of a white subway train"
"Images/2967549094_d32422eb01.jpg","A man sits by a window on a train ."
"Images/2967549094_d32422eb01.jpg","A man sits by the window in a train ."
"Images/2967549094_d32422eb01.jpg","A man sits in the window of a train ."
"Images/2967549094_d32422eb01.jpg","The side of a subway cart , with one man in the window ."
"Images/2967630001_cdc5560c0b.jpg","A dog playing in the ocean on the beach ."
"Images/2967630001_cdc5560c0b.jpg","A dog walking through the water at the ocean ."
"Images/2967630001_cdc5560c0b.jpg","A dog walks along a beach with breaking waves ."
